,date,negative,neutral,positive,open,high,low,close,volume
2316,2021-01-16,0,7,4,36821.64873201,37864.36887891,35633.55401669,36178.13890106,57706187875.1
2317,2021-01-17,1,8,1,36163.64923243,36722.34987621,34069.32218533,35791.27792129,52359854336.21
2318,2021-01-18,6,13,7,35792.23666766,37299.28580604,34883.84404829,36630.07568284,49511702429.35
2319,2021-01-19,3,21,7,36642.23272357,37755.89185872,36069.80639361,36069.80639361,57244195485.5
2320,2021-01-20,9,19,6,36050.11269824,36378.32670045,33570.47780293,35547.7508855,66834573161.3
2321,2021-01-21,8,20,7,35549.39740902,35552.67949732,30250.74963896,30825.69850603,75643067687.74
2322,2021-01-22,15,19,9,30817.62519242,33811.85156014,28953.372751,33005.76356216,77207272511.13
2323,2021-01-23,1,8,0,32985.75691326,33360.97818593,31493.15966789,32067.64288212,48354737975.29
2324,2021-01-24,1,5,1,32064.37631516,32944.00894195,31106.68577002,32289.37808687,48643830599.36
2325,2021-01-25,5,24,11,32285.79891345,34802.74297839,32087.78796567,32366.39304887,59897054837.94
2326,2021-01-26,9,25,5,32358.6131737,32794.5495902,31030.26596571,32569.84955679,60255421470.41
2327,2021-01-27,15,31,7,32564.03024112,32564.03024112,29367.13921776,30432.54707881,62576762015.47
2328,2021-01-28,11,18,12,30441.0418168,33858.31099229,30023.2068317,33466.09635821,76517157706.32
2329,2021-01-29,18,32,13,34318.6716924,38406.26096472,32064.81418675,34316.38765032,117894572510.68
2330,2021-01-30,4,7,1,34295.9350435,34834.70830094,32940.18691419,34269.52154165,65141828798.26
2331,2021-01-31,3,8,3,34270.87759214,34288.33147504,32270.17602471,33114.35774753,52754542671.38
2332,2021-02-01,7,27,9,33114.57724298,34638.21348502,32384.22810648,33537.1768196,61400400660.27
2333,2021-02-02,4,28,14,33533.20067102,35896.88214463,33489.21867158,35510.28903716,63088585433.12
2334,2021-02-03,2,26,12,35510.82121346,37480.18789413,35443.98272623,37472.09010368,61166818158.83
2335,2021-02-04,4,23,10,37475.10402915,38592.17637724,36317.49880728,36926.06446515,68838074391.61
2336,2021-02-05,5,32,7,36931.54564785,38225.90594551,36658.76353663,38144.30686267,58598066402.24
2337,2021-02-06,0,7,4,38138.38833975,40846.54690329,38138.38833975,39266.01073494,71326033652.98
2338,2021-02-07,1,11,0,39250.1905137,39621.8354917,37446.15388489,38903.44147971,65500641143.12
2339,2021-02-08,9,49,32,38886.82728995,46203.93143652,38076.32280719,46196.46371944,101467222686.67
2340,2021-02-09,12,38,21,46184.99146609,48003.72396182,45166.96004492,46481.10423596,91809846885.69
2341,2021-02-10,10,40,12,46469.76120204,47145.56819859,43881.1525986,44918.18449192,87301089896.44
2342,2021-02-11,6,40,21,44898.71161149,48463.46712511,44187.7623505,47909.33119483,81388911809.85
2343,2021-02-12,4,45,17,47877.03437451,48745.73380014,46424.97781781,47504.85118326,76555041195.79
2344,2021-02-13,2,14,4,47491.20255503,48047.74459107,46392.28233345,47105.51747252,70250456155.05
2345,2021-02-14,2,8,5,47114.50958649,49487.64087275,47114.50958649,48717.2902111,71248675228.22
2346,2021-02-15,9,14,13,48696.53665993,48875.57161074,46347.47709171,47945.05683234,77069903166.39
2347,2021-02-16,17,35,28,47944.45800728,50341.10325246,47201.30375472,49199.87134362,77049582885.51
2348,2021-02-17,13,36,17,49207.27643233,52533.91431173,49072.3771403,52149.00753587,80820545404.32
2349,2021-02-18,6,39,20,52140.97271656,52474.10724863,51015.76455379,51679.79669449,52054723578.67
2350,2021-02-19,14,37,28,51675.98128513,56113.65054685,50937.27572157,55888.13368221,63495496917.85
2351,2021-02-20,1,12,9,55887.33571358,57505.22818745,54626.5597762,56099.52051348,68145460025.92
2352,2021-02-21,2,11,5,56068.56824551,58330.57214185,55672.60951328,57539.9436679,51897585190.58
2353,2021-02-22,24,34,9,57532.73886407,57533.38932549,48967.56518819,54207.31906543,92052420331.57
2354,2021-02-23,31,37,24,54204.92975578,54204.92975578,45290.59026818,48824.42686909,106102492824.11
2355,2021-02-24,16,33,18,48835.08766112,51290.13669492,47213.49816173,49705.33331637,63695521388.34
2356,2021-02-25,8,30,15,49709.08242476,51948.96698227,47093.85301914,47093.85301914,54506565949.11
2357,2021-02-26,16,36,7,47180.4640539,48370.78525976,44454.84211387,46339.76008289,350967941479.06
2358,2021-02-27,2,11,2,46344.77223734,48253.27010115,45269.0257658,46188.45127539,45910946381.8
2359,2021-02-28,5,8,4,46194.01635186,46716.43099302,43241.61822653,45137.77046805,53443887450.79
2360,2021-03-01,7,36,23,45159.50305253,49784.01528954,45115.09311478,49631.24137077,53891300112.16
2361,2021-03-02,15,29,17,49612.10703748,50127.50988383,47228.84534569,48378.98805435,47530897720.12
2362,2021-03-03,21,75,35,48415.8149783,52535.1357839,48274.32049678,50538.24341445,53220811974.56
2363,2021-03-04,11,39,6,50522.30503036,51735.09105293,47656.92904603,48561.1661539,52343816679.73
2364,2021-03-05,13,39,12,48527.03198074,49396.43086209,46542.51494044,48927.3045548,48625928883.43
2365,2021-03-06,0,9,1,48899.23078213,49147.21821972,47257.5269076,48912.38173056,34363564660.53
2366,2021-03-07,1,8,4,48918.6802649,51384.36601025,48918.6802649,51206.69295308,43137459377.73
2367,2021-03-08,9,36,8,51174.1169466,52314.06880137,49506.05345768,52246.52230995,48597428048.17
2368,2021-03-09,6,34,18,52272.96978194,54824.11781138,51981.83131223,54824.11781138,50912227384.88
2369,2021-03-10,7,33,11,54824.01119917,57258.25497592,53290.89116852,56008.54940114,57295577613.75
2370,2021-03-11,4,29,16,55963.18008858,58091.0627026,54484.59308946,57805.12301924,56772343594.84
2371,2021-03-12,12,35,12,57821.21874746,57996.61948977,55376.6500885,57332.08896391,55689944702.29
2372,2021-03-13,2,9,9,57343.37024739,61683.86401412,56217.97238151,61243.08476552,60669829814.23
2373,2021-03-14,3,14,2,61221.13429704,61597.91839583,59302.31697742,59302.31697742,43901225563.85
2374,2021-03-15,18,55,19,59267.4290492,60540.99271158,55393.16536281,55907.20022619,66419369889.68
2375,2021-03-16,8,48,23,55840.78651437,56833.17978025,53555.02773503,56804.90123161,59749798598.67
2376,2021-03-17,16,43,8,56825.82889756,58969.81634559,54528.62716687,58870.89333325,60258313191.17
2377,2021-03-18,23,41,15,58893.078058,60116.24964434,54253.58000473,57858.92070527,55746041000.38
2378,2021-03-19,18,74,43,57850.44063985,59498.37646021,56643.70148588,58346.65297359,49063873785.5
2379,2021-03-20,2,10,0,58332.26220538,60031.2869743,58213.29736375,58313.64260857,50361731221.71
2380,2021-03-21,3,11,0,58309.91303265,58767.89678899,56005.61700987,57523.42098673,51943414539.37
2381,2021-03-22,15,43,13,57517.89148833,58471.47864713,54288.1580282,54529.14561107,56521454974.29
2382,2021-03-23,10,30,9,54511.66203198,55985.44014058,53470.6933802,54738.94493032,56435023913.75
2383,2021-03-24,13,49,13,54710.48908407,57262.38293272,52514.33339864,52774.26369049,70567223786.51
2384,2021-03-25,8,32,14,52726.7455686,53392.38600133,50856.5686854,51704.1619252,67999812841.02
2385,2021-03-26,8,29,6,51683.0100897,55137.31372578,51579.85505711,55137.31372578,56652197977.51
2386,2021-03-27,0,10,0,55137.56723702,56568.2160496,54242.90967619,55973.51084173,47266542233.37
2387,2021-03-28,2,4,1,55974.94118696,56610.31196825,55071.11199378,55950.7457745,47686580917.99
2388,2021-03-29,6,31,7,55947.8989665,58342.09641112,55139.34175909,57750.19987147,57625587027.04
2389,2021-03-30,7,38,12,57750.13284273,59447.22403098,57251.5506051,58917.6930451,54414116432.02
2390,2021-03-31,6,30,11,58930.27778393,59930.02716002,57726.41877444,58918.83271375,65520826225.39
2391,2021-04-01,7,35,17,58926.56414734,59586.0722493,58505.27905354,59095.80797806,61669163792.39
2392,2021-04-02,4,26,9,59098.87907036,60267.18765009,58869.27996831,59384.3133586,58727860620.12
2393,2021-04-03,0,5,3,59397.40846193,60110.26846076,57603.88917376,57603.88917376,59641344483.62
2394,2021-04-04,1,10,0,57604.83861776,58913.74779189,57168.67578229,58758.55629127,50749662969.7
2395,2021-04-05,14,78,47,58760.87326121,59891.2969082,57694.82602134,59057.87896588,60706272114.62
2396,2021-04-06,15,47,20,59171.93202224,59479.57855171,57646.80889002,58192.35868406,66058027987.88
2397,2021-04-07,6,32,11,58186.50853398,58731.14290107,55604.02359245,56048.93781271,75645303583.61
2398,2021-04-08,8,36,15,56099.91311078,58338.73822544,55879.08419515,58323.95357975,53053855641.35
2399,2021-04-09,3,32,9,58326.56361984,58937.04651601,57807.86384217,58245.00300108,46655208545.71
2400,2021-04-10,3,6,6,58253.77680886,61276.66536564,58038.70627787,59793.23541009,58238470525.26
2401,2021-04-11,4,8,2,59846.23078558,60790.55531507,59289.79563078,60204.96491379,46280252580.42
2402,2021-04-12,11,23,9,60175.94475711,61253.0369158,59589.87375623,59893.45188869,51828688519.48
2403,2021-04-13,8,39,22,59890.01779033,63742.28333718,59869.95629306,63503.45793019,69983454361.84
2404,2021-04-14,8,43,22,63523.75486927,64863.0989077,61554.79669042,63109.69593464,77451779687.04
2405,2021-04-15,8,33,25,63075.19622093,63821.67219266,62208.96436559,63314.01084504,60954381579.31
2406,2021-04-16,17,45,8,63258.50517438,63594.72091303,60222.53207871,61572.78960116,84293007467.97
2407,2021-04-17,0,15,3,61529.92099734,62572.17605057,60361.35217909,60683.82123331,66138759198.01
2408,2021-04-18,12,10,2,60701.88609331,61057.45650886,52829.53592647,56216.18500243,97468872758.37
2409,2021-04-19,27,40,17,56191.5841095,57520.05477733,54368.59365509,55724.26709807,65344865158.77
2410,2021-04-20,19,50,8,55681.79251074,57062.1502465,53448.04838457,56473.0322808,67849323955.2
2411,2021-04-21,8,39,10,56471.12771923,56757.97158884,53695.4703347,53906.08804584,54926612465.71
2412,2021-04-22,20,73,31,53857.10689483,55410.22866494,50583.81405608,51762.27205146,74798630777.5
2413,2021-04-23,26,35,12,51739.80692966,52120.79164545,47714.66215249,51093.65070999,86668667320.38
2414,2021-04-24,3,11,3,51143.22627463,51167.56335742,48805.2846976,50050.86821565,49014494780.62
2415,2021-04-25,4,8,1,50052.83164893,50506.01909839,47159.48584083,49004.25326318,46117114240.1
2416,2021-04-26,13,32,12,49077.79236302,54288.00215537,48852.79684295,54021.75478737,58284039824.62
2417,2021-04-27,7,48,18,54030.30371848,55416.96405761,53319.18665411,55033.11801332,49448222756.59
2418,2021-04-28,7,31,15,55036.63741947,56227.20564809,53887.91781682,54824.70489507,48000572954.78
2419,2021-04-29,13,36,7,54858.09149222,55115.84415438,52418.02844504,53555.10849133,46088929779.74
2420,2021-04-30,11,29,9,53568.66358369,57900.71998842,53129.6008774,57750.17734563,52395931984.68
2421,2021-05-01,4,9,4,57714.66485835,58448.33881062,57052.2741756,57828.05063222,42836427359.73
2422,2021-05-02,3,17,4,57825.86281955,57902.59217082,56141.90651506,56631.07741255,38177405335.16
2423,2021-05-03,4,33,12,56620.27262011,58973.30843091,56590.86914497,57200.29122289,51713139031.03
2424,2021-05-04,2,24,13,57214.17876121,57214.17876121,53191.42503284,53333.53775274,68564706967.26
2425,2021-05-05,4,29,11,53252.16476125,57911.36359718,52969.05536281,57424.00594813,69241316746.83
2426,2021-05-06,8,23,15,57441.30708417,58363.3146181,55382.50610418,56396.51416376,69523285105.78
2427,2021-05-07,6,32,6,56413.95355125,58606.63396719,55321.84671038,57356.40187692,68434023376.24
2428,2021-05-08,1,6,1,57352.7659529,59464.61249257,56975.21065264,58803.77580865,65382980633.81
2429,2021-05-09,2,11,1,58877.3886984,59210.88178942,56482.00354511,58232.3161419,65906690347.3
2430,2021-05-10,6,36,10,58250.87253094,59519.35442559,54071.45537889,55859.79754454,71776546298.3
2431,2021-05-11,27,69,39,55847.24104211,56872.54492059,54608.65245902,56704.5730585,61308396325.32
2432,2021-05-12,15,32,13,56714.53316738,57939.36241484,49150.53387514,49150.53387514,75215403906.65
2433,2021-05-13,28,68,23,49735.43206467,51330.84358607,46980.01875184,49716.19160254,96721152925.69
2434,2021-05-14,18,43,19,49682.9818555,51438.11908462,48868.57828576,49880.53342038,55737497452.61
2435,2021-05-15,2,12,6,49855.49465011,50639.66532796,46664.141871,46760.18656071,59161047474.43
2436,2021-05-16,10,13,2,46716.63798759,49720.04462248,43963.35018635,46456.05847448,64047871555.0
2437,2021-05-17,35,38,8,46415.89925412,46623.55822816,42207.28810587,43537.51138918,74903638449.84
2438,2021-05-18,19,50,16,43488.05798819,45812.45840792,42367.83145309,42909.40092517,56187365083.94
2439,2021-05-19,46,40,10,42944.97544731,43546.1164845,30681.49691178,37002.4404659,126358098746.69
2440,2021-05-20,29,45,23,36753.66970802,42462.98498552,35050.61582451,40782.73826245,88281943358.63
2441,2021-05-21,20,38,15,40596.94832252,42172.17361572,33616.45388421,37304.69067136,82051616861.13
2442,2021-05-22,6,23,2,37371.02990629,38831.05443914,35383.68375136,37536.63111241,57377273240.44
2443,2021-05-23,15,15,2,37531.4484526,38289.21812026,31227.33943257,34770.58362292,78469274360.73
2444,2021-05-24,34,54,35,34700.363568,39835.13982978,34551.08054976,38705.97863723,67359584098.36
2445,2021-05-25,18,96,44,38795.7802497,39776.34979796,36581.42891576,38402.22385137,56211915803.14
2446,2021-05-26,12,53,31,38392.62365582,40782.07818311,37905.8348536,39294.19738214,51346735160.35
2447,2021-05-27,22,63,38,39316.88967818,40379.61767161,37247.90367644,38436.96853505,43210968720.58
2448,2021-05-28,22,38,12,38507.08307537,38856.96788502,34779.0394272,35697.60639024,55200191951.77
2449,2021-05-29,6,11,1,35684.1568817,37234.49847965,33693.92945797,34616.06800347,45231013334.6
2450,2021-05-30,3,13,4,34607.40597914,36400.66888165,33520.73795924,35678.12920411,31646080921.32
2451,2021-05-31,10,29,12,35658.59295707,37468.24899082,34241.94356094,37332.85368874,39009847639.28
2452,2021-06-01,6,36,12,37293.79237447,37896.73619262,35787.08596532,36684.92451667,34639423297.36
2453,2021-06-02,10,33,15,36699.92291982,38231.3391761,35966.30715642,37575.17957566,33070867189.76
2454,2021-06-03,19,43,15,37599.40994043,39478.95118167,37243.97372784,39208.76599489,35460750427.01
2455,2021-06-04,19,44,4,39242.48626197,39242.48626197,35717.72230304,36894.40532994,41831090186.61
2456,2021-06-05,7,17,5,36880.15597053,37917.71414924,34900.41223702,35551.95872588,35959473399.07
2457,2021-06-06,5,13,1,35538.60872998,36436.42096405,35304.58007817,35862.37772747,28913440584.92
2458,2021-06-07,15,57,16,35835.26550975,36790.57215572,33480.64124099,33560.70783776,33683936663.24
2459,2021-06-08,22,47,19,33589.52085635,34017.38797859,31114.44247046,33472.63174808,49902050441.89
2460,2021-06-09,20,59,21,33416.97785088,37537.37115028,32475.86603066,37345.12148619,53972919007.62
2461,2021-06-10,22,104,29,37389.51565087,38334.32544308,35847.5936407,36702.59937466,43576032853.66
2462,2021-06-11,14,51,5,36697.03129279,37608.69429327,36044.44991066,37334.39952553,38699736985.32
2463,2021-06-12,6,14,2,37340.14284419,37408.92559512,34728.19010076,35552.51714847,37924228550.01
2464,2021-06-13,4,7,10,35555.79014042,39322.78021188,34864.10993969,39097.86089667,40669112837.87
2465,2021-06-14,22,97,71,39016.9701778,40978.36447697,38757.28412199,40218.47785943,43148914673.17
2466,2021-06-15,8,44,10,40427.16992116,41295.26857449,39609.4691963,40406.26898673,46420149185.33
2467,2021-06-16,13,39,6,40168.69037027,40516.77682766,38176.03417592,38347.06322666,39211635099.63
2468,2021-06-17,9,51,11,38341.42380252,39513.67016412,37439.67410798,38053.50417253,37096670046.76
2469,2021-06-18,18,37,4,38099.47705463,38187.26016042,35255.85491821,35787.24478177,36200887274.95
2470,2021-06-19,5,9,0,35854.52922288,36457.79628009,34933.06225074,35615.86927002,31207279718.5
2471,2021-06-20,5,10,1,35563.13941499,36059.48351685,33432.07604413,35698.29644336,36664034054.41
2472,2021-06-21,35,44,15,35641.14606474,35721.63963385,31295.93552923,31676.69373254,52809038593.79
2473,2021-06-22,43,29,33,31622.37708528,33292.45476399,28893.62165844,32505.6598245,58964353058.3
2474,2021-06-23,16,43,19,32515.71430319,34753.40850285,31772.63235532,33723.0289781,46317108924.69
2475,2021-06-24,17,50,11,33682.80040376,35228.85261084,32385.21469567,34662.43589358,33123368116.18
2476,2021-06-25,20,44,13,34659.10449948,35487.2480035,31350.88385819,31637.78005541,40230904226.0
2477,2021-06-26,2,11,4,31594.66357132,32637.58719331,30184.50179358,32186.27767093,38585385521.38
2478,2021-06-27,3,10,3,32287.52321108,34656.12735553,32071.75714808,34649.64458753,35511640893.97
2479,2021-06-28,27,78,50,34679.12222205,35219.89179129,33902.0758922,34434.33531428,33892523752.03
2480,2021-06-29,12,39,13,34475.55969665,36542.11101765,34252.48489199,35867.77773549,37901460044.3
2481,2021-06-30,14,69,30,35908.38805414,36074.75975718,34086.15187806,35040.83724889,34059036099.04
2482,2021-07-01,15,33,14,35035.98271227,35035.98271227,32883.78122635,33572.11765253,37838957079.15
2483,2021-07-02,12,30,9,33549.6001774,33939.58869924,32770.68078046,33897.04858963,38728974942.25
2484,2021-07-03,3,7,2,33854.42136155,34909.25989883,33402.69653615,34668.54840182,24383958643.26
2485,2021-07-04,2,7,4,34665.56486608,35937.56714724,34396.47745754,35287.77976616,24924307911.11
2486,2021-07-05,9,19,5,35284.34443007,35284.34443007,33213.66103397,33746.00245614,26721554282.07
2487,2021-07-06,13,47,9,33723.50965515,35038.53636342,33599.91616924,34235.19345116,26501259869.76
2488,2021-07-07,6,36,11,34225.68033425,34997.66476097,33839.28915746,33855.32688833,24796027476.65
2489,2021-07-08,16,45,12,33889.6063474,33907.90804895,32133.18272686,32877.37262842,29910396945.88
2490,2021-07-09,15,34,11,32861.67129399,34042.29177067,32318.8803578,33798.01020742,27436021028.14
2491,2021-07-10,2,10,2,33811.24302026,34209.07019715,33116.01310594,33520.51995283,22971873467.75
2492,2021-07-11,0,8,2,33509.0772617,34584.70454995,33346.73772241,34240.18701074,20108729370.08
2493,2021-07-12,7,42,12,34254.01659458,34592.15560419,32697.3086512,33155.84813085,24321499537.02
2494,2021-07-13,14,37,17,33125.46869395,33327.10141663,32261.42048386,32702.02592354,19120856668.82
2495,2021-07-14,17,28,13,32723.84605182,33061.39895615,31639.1241064,32822.34873678,21376531209.58
2496,2021-07-15,14,53,7,32827.87454891,33159.64094791,31175.70974736,31780.73137404,21300524236.7
2497,2021-07-16,12,34,23,31841.55132445,32218.40661205,31100.67337243,31421.53845398,23699476918.2
2498,2021-07-17,3,8,0,31397.30860013,31935.94439173,31223.99087263,31533.06753327,18895018941.74
2499,2021-07-18,4,6,2,31533.8847205,32398.99518648,31215.4923102,31796.81013825,18787986666.5
2500,2021-07-19,18,30,9,31800.01263521,31885.85993224,30563.73534679,30817.83165619,20434789544.65
2501,2021-07-20,23,41,14,30838.28525375,31006.18663047,29360.95583827,29807.34767271,23148267244.64
2502,2021-07-21,6,44,16,29796.28568986,32752.32636341,29526.18371065,32110.69326387,28203024558.74
2503,2021-07-22,13,38,16,32138.87280774,32576.40000828,31745.29924353,32313.10632477,19555230517.6
2504,2021-07-23,8,34,10,32305.95885214,33581.55060854,32057.89353952,33581.55060854,22552046192.46
2505,2021-07-24,1,6,3,33593.72941224,34490.39124375,33424.85900496,34292.44590612,21664706865.41
2506,2021-07-25,3,9,1,34290.29138518,35364.92558378,33881.83744908,35350.18697353,20856685287.16
2507,2021-07-26,21,44,26,35384.02988451,40499.6772793,35287.3117098,37337.5333134,51022126212.27
2508,2021-07-27,18,24,19,37276.03602972,39406.9409837,36441.72630845,39406.9409837,35097370560.07
2509,2021-07-28,9,39,21,39503.18569435,40816.06972357,38862.43592287,39995.90646862,38702404695.37
2510,2021-07-29,8,30,8,39995.45199088,40593.07226017,39352.05976929,40008.42084653,27167146026.5
2511,2021-07-30,14,23,9,40027.4833199,42235.54770874,38397.3545099,42235.54770874,33072782960.21
2512,2021-07-31,2,9,3,42196.30388672,42231.44828319,41110.83251138,41626.19567624,25802845343.24
2513,2021-08-01,1,10,3,41460.84408133,42541.67948122,39540.94008121,39974.89602594,26688438115.4
2514,2021-08-02,15,43,9,39907.2628498,40419.18086385,38746.34716686,39201.945189,25595265436.38
2515,2021-08-03,9,34,14,39178.40356586,39750.03090553,37782.05245092,38152.9820898,26189830449.73
2516,2021-08-04,10,32,14,38213.33196989,39952.29786644,37589.16562212,39747.50501675,25372562723.91
2517,2021-08-05,9,29,15,39744.51415501,41341.93499214,37458.00399335,40869.55432742,35185031016.54
2518,2021-08-06,10,19,15,40865.86692448,43271.65861284,39932.17941979,42816.49896809,38226483045.67
2519,2021-08-07,2,7,3,42832.79664244,44689.86095933,42618.56614164,44555.8006644,40030862141.25
2520,2021-08-08,0,10,3,44574.43858612,45282.35328436,43331.9098211,43798.11767796,36302664749.76
2521,2021-08-09,16,31,24,43791.92742356,46456.83291829,42848.68794765,46365.40065035,38734079049.1
2522,2021-08-10,6,35,10,46280.84767425,46637.98783478,44705.55657645,45585.03077231,33546019517.4
2523,2021-08-11,13,38,20,45599.70402605,46735.63156351,45351.71114676,45593.63593071,34319709072.92
2524,2021-08-12,11,24,7,45576.88033369,46228.91094271,43861.44704055,44428.28846681,33723620826.37
2525,2021-08-13,4,22,8,44439.69278522,47831.97604291,44282.41741653,47793.32117908,31744259538.78
2526,2021-08-14,3,7,1,47810.68928692,48098.68409454,46177.63332621,47096.94566198,31211354441.65
2527,2021-08-15,3,9,3,47096.66856627,47357.10642699,45579.59012016,47047.00454195,30988958445.96
2528,2021-08-16,11,41,9,47019.96132369,47998.09667927,45700.3218682,46004.4840786,32776876609.7
2529,2021-08-17,10,25,6,45936.45633673,47139.57060006,44512.41753396,44695.35761921,33451362599.74
2530,2021-08-18,8,41,13,44686.75080965,45952.06217021,44364.02745071,44801.18871714,32194123075.34
2531,2021-08-19,13,28,9,44741.88334742,46970.76087419,43998.31551257,46717.5787452,37204312298.94
2532,2021-08-20,12,34,19,46723.12114785,49342.15226511,46650.70851286,49339.17603688,34706867451.71
2533,2021-08-21,1,9,1,49327.07373292,49717.0189234,48312.19763872,48905.49058555,40585205312.32
2534,2021-08-22,2,8,1,48869.10424226,49471.61043116,48199.94100421,49321.65404941,25370975377.73
2535,2021-08-23,16,47,27,49291.67737487,50482.07640834,49074.60540097,49546.14770729,34305053718.87
2536,2021-08-24,11,46,15,49562.34672915,49878.77128666,47687.11799659,47706.11855498,35361168833.64
2537,2021-08-25,12,38,17,47727.25669296,49202.87847317,47163.61431922,48960.78728025,32646349930.89
2538,2021-08-26,7,26,10,49002.64180701,49347.58357137,46405.78243211,46942.21786802,32666549568.27
2539,2021-08-27,9,29,12,46894.55507054,49112.78526466,46394.28309076,49058.66973026,34511076994.88
2540,2021-08-28,1,6,0,49072.58522066,49283.50564795,48499.23890806,48902.40220635,28568103400.7
2541,2021-08-29,2,4,0,48911.24836282,49644.11465849,47925.8555808,48829.8326,25889650240.45
2542,2021-08-30,3,25,8,48834.85267752,48925.60651985,46950.27228064,47054.98479356,31847007016.12
2543,2021-08-31,8,20,11,47024.34166315,48189.55018777,46750.09395271,47166.68794545,34730363427.12
2544,2021-09-01,13,28,6,47099.77486941,49111.08878787,46562.43744881,48847.02907417,39139399124.64
2545,2021-09-02,11,30,12,48807.8488618,50343.42070496,48652.31979053,49327.72318398,39508070319.03
2546,2021-09-03,9,29,7,49288.24911201,50982.27157262,48386.0861629,50025.37460546,43206179618.68
2547,2021-09-04,0,5,0,50009.32509557,50545.58101197,49548.78045079,49944.62690568,37471327793.79
2548,2021-09-05,2,5,2,49937.85801546,51868.68163043,49538.59838076,51753.41192621,30322676318.63
2549,2021-09-06,5,20,9,51769.00432067,52700.94145826,51053.67850996,52633.53620235,38884105425.88
2550,2021-09-07,15,33,12,52660.47935083,52853.7637963,43285.20858869,46811.12952948,65210059683.34
2551,2021-09-08,17,34,16,46827.76337359,47334.0556378,44561.39446278,46091.38930192,49007762487.62
2552,2021-09-09,12,30,15,45774.74222293,47261.94853026,45669.73965231,46391.4229753,38672657013.28
2553,2021-09-10,13,26,10,46396.66247161,47031.74238084,44344.48542484,44883.9101072,39154666596.52
2554,2021-09-11,3,7,2,44869.84026079,45969.29281653,44818.26641318,45201.45898324,34499835245.04
2555,2021-09-12,2,3,0,45206.62926911,46364.87885382,44790.46204888,46063.27035709,27881980160.72
2556,2021-09-13,4,32,5,46057.21532739,46598.6789847073,43591.3207849088,44963.0726328295,40969943252.55
2557,2021-09-14,9,14,11,44960.0493590296,47218.125354847,44752.3313492902,47092.4938332669,38652152880.49
2558,2021-09-15,6,24,9,47097.9981234177,48450.4684657489,46773.3265425882,48176.3463927443,30484496466.48
2559,2021-09-16,5,22,9,48158.9072046662,48486.8294106265,47079.5571229922,47783.3578046439,31764293754.0
2560,2021-09-17,6,23,3,47771.0031076542,48160.9207481278,46832.5245985091,47267.5200230691,28727713710.9
2561,2021-09-18,0,6,1,47273.5258128829,48791.7793722232,47087.2841945372,48278.3635153298,28575630451.13
2562,2021-09-19,0,8,0,48268.8574204601,48328.3673356938,46919.8047567616,47260.2173314677,26967722648.45
2563,2021-09-20,25,30,8,47261.4064989217,47328.1988417819,42598.9158490995,42843.8024409386,43909845642.16
2564,2021-09-21,18,24,10,43012.2344357601,43607.6099821315,39787.6097979604,40693.67719159,48701090087.97
2565,2021-09-22,13,19,17,40677.954833938,43978.6192234579,40625.63419051,43574.509432809,38139709245.54
2566,2021-09-23,2,36,13,43560.2953728993,44942.1746543963,43109.3382878029,44895.0966015708,34244064430.34
2567,2021-09-24,35,40,12,44894.3021232609,45080.4910625316,40936.5571691217,42839.7516959645,42839345714.34
2568,2021-09-25,1,8,0,42840.8905086167,42996.2597044786,41759.9204251318,42716.5931467285,31604717235.76
2569,2021-09-26,2,4,2,42721.628660247,43919.3009697298,40848.4616598698,43208.5391045354,30661222077.4
2570,2021-09-27,11,26,13,43234.1849294127,44313.2458823937,42190.6325762622,42235.7318466434,30980029059.26
2571,2021-09-28,18,26,13,42200.8966138389,42775.1461415319,40931.6624995505,41034.5446652294,30214940550.45
2572,2021-09-29,6,25,13,41064.9839539463,42545.258549502,40829.6692762765,41564.3634814909,30602359904.85
2573,2021-09-30,12,44,14,41551.270839197,44092.6005630265,41444.5816044695,43790.8956254849,31141681925.44
2574,2021-10-01,18,22,18,43816.7406442989,48436.0112713541,43320.0229785376,48116.9412180277,42850641581.55
2575,2021-10-02,2,7,0,48137.4687327213,48282.0608812222,47465.4957581908,47711.4864634698,30614346491.65
2576,2021-10-03,3,7,1,47680.0284071825,49130.6922101816,47157.2876055212,48199.9515572655,26638115879.34
2577,2021-10-04,14,28,16,48208.9076325084,49456.7757822475,47045.0037471323,49112.9012823932,33383173001.66
2578,2021-10-05,14,41,36,49174.9596155488,51839.9857196328,49072.839248793,51514.8140602767,35873904236.33
2579,2021-10-06,14,42,14,51486.6657416722,55568.4635462472,50488.1907471372,55361.4494296079,49034730167.78
2580,2021-10-07,11,45,16,55338.6237445742,55338.6237445742,53525.4683462819,53805.9851642989,36807860412.83
2581,2021-10-08,11,34,15,53802.1460368317,55922.9810218548,53688.0552869081,53967.8467672527,34800873923.86
2582,2021-10-09,1,4,2,53929.7814684072,55397.9434699833,53735.1428819267,54968.2244504154,32491211414.21
2583,2021-10-10,0,5,2,54952.8212505165,56401.3042407745,54264.2563885336,54771.5791838546,39527792363.58
2584,2021-10-11,12,34,13,54734.124840616,57793.039249207,54519.7655195754,57484.7894651936,42637331697.95
2585,2021-10-12,8,26,18,57526.8320114193,57627.8786022557,54477.9744678547,56041.0568380579,41083758949.31
2586,2021-10-13,13,29,17,56038.2567881108,57688.6601036021,54370.9732279075,57401.0975273362,41684252783.19
